"Harvested_Date","Mobile_id","location_id","Lot_ID","Date&Time","IP_ID","Item_Name","Quantity","Harvesting_ID","Field_ID","Date of Cooling","IP_Date","Subsequent_ID","Outbreak"
"2023-06-29",192,89,"LOT4088_IP_2023-06-29_89","2022-01-16","IP4088","Emmental Cheese",676,"H4088",32,"2022-01-16","2022-01-16","R4088","no"
"2023-07-22",76,35,"LOT4089_IP_2023-07-22_35","2021-10-03","IP4089","Camembert Cheese",326,"H4089",13,"2021-10-04","2021-10-04","R4089","no"
"2023-04-29",94,43,"LOT4090_IP_2023-04-29_43","2022-10-27","IP4090","Cheddar Mix Cheese",379,"H4090",16,"2022-10-27","2022-10-27","R4090","no"
"2023-04-30",228,105,"LOT4091_IP_2023-04-30_105","2022-10-20","IP4091","Halloumi Cheese",784,"H4091",38,"2022-10-19","2022-10-19","R4091","no"
"2023-06-17",232,107,"LOT4092_IP_2023-06-17_107","2022-03-12","IP4092","Halloumi Cheese",794,"H4092",39,"2022-03-13","2022-03-13","R4092","no"
"2023-07-20",33,16,"LOT4093_IP_2023-07-20_16","2021-10-11","IP4093","American Cheese",196,"H4093",6,"2021-10-12","2021-10-12","SP1093","no"
"2023-04-17",67,31,"LOT4094_IP_2023-04-17_31","2022-12-22","IP4094"," Burrata Cheese",298,"H4094",12,"2022-12-21","2022-12-21","R4094","no"
"2023-05-25",210,97,"LOT4095_IP_2023-05-25_97","2022-06-27","IP4095","Gorgonzola Cheese",728,"H4095",35,"2022-06-27","2022-06-27","R4095","no"
"2023-04-21",42,20,"LOT4096_IP_2023-04-21_20","2022-12-01","IP4096","Asiago Cheese",224,"H4096",8,"2022-12-01","2022-12-01","R4096","no"
"2023-03-31",172,79,"LOT4097_IP_2023-03-31_79","2023-03-09","IP4097","Cottage Cheese",614,"H4097",29,"2023-03-08","2023-03-08","R4097","no"
"2023-05-04",283,130,"LOT4098_IP_2023-05-04_130","2022-10-02","IP4098","Monterey Jack Cheese",949,"H4098",47,"2022-10-01","2022-10-01","R4098","yes"
"2023-04-12",36,17,"LOT4099_IP_2023-04-12_17","2023-01-12","IP4099","Asiago Cheese",204,"H4099",7,"2023-01-12","2023-01-12","R4099","no"
"2023-03-27",31,15,"LOT4100_IP_2023-03-27_15","2023-03-26","IP4100","American Cheese",189,"H4100",6,"2023-03-25","2023-03-25","SP1100","no"
"2023-05-06",56,26,"LOT4101_IP_2023-05-06_26","2022-09-23","IP4101","Brie Cheese",265,"H4101",10,"2022-09-22","2022-09-22","R4101","no"
"2023-07-26",77,36,"LOT4102_IP_2023-07-26_36","2021-09-16","IP4102","Camembert Cheese",329,"H4102",13,"2021-09-17","2021-09-17","R4102","no"
"2023-07-26",257,118,"LOT4103_IP_2023-07-26_118","2021-09-15","IP4103","Havati Cheese",871,"H4103",43,"2021-09-16","2021-09-16","R4103","no"
"2023-03-30",217,100,"LOT4104_IP_2023-03-30_100","2023-03-16","IP4104","Farmer Made Organic Cheese",751,"H4104",36,"2023-03-15","2023-03-15","R4104","no"
"2023-04-04",113,52,"LOT4105_IP_2023-04-04_52","2023-02-20","IP4105","Pepper Jack Cheese",436,"H4105",19,"2023-02-19","2023-02-19","R4105","no"
"2023-07-28",165,76,"LOT4106_IP_2023-07-28_76","2021-09-06","IP4106","Cottage Cheese",595,"H4106",28,"2021-09-07","2021-09-07","R4106","no"
"2023-07-02",6,3,"LOT4107_IP_2023-07-02_3","2022-01-02","IP4107","Blue Cheese",114,"H4107",2,"2022-01-02","2022-01-02","R4107","no"
"2023-07-06",224,103,"LOT4108_IP_2023-07-06_103","2021-12-15","IP4108","Farmer Made Organic Cheese",773,"H4108",38,"2021-12-15","2021-12-15","R4108","no"
"2023-04-25",14,7,"LOT4109_IP_2023-04-25_7","2022-11-14","IP4109","Mozarilla Cheese",139,"H4109",3,"2022-11-14","2022-11-14","R4109","no"
"2023-05-04",201,93,"LOT4110_IP_2023-05-04_93","2022-10-05","IP4110","Feta Cheese",703,"H4110",34,"2022-10-05","2022-10-05","R4110","no"
"2023-07-28",61,29,"LOT4111_IP_2023-07-28_29","2021-09-08","IP4111","Brie Cheese",282,"H4111",11,"2021-09-08","2021-09-08","R4111","no"
"2023-07-01",215,99,"LOT4112_IP_2023-07-01_99","2022-01-09","IP4112","Gorgonzola Cheese",743,"H4112",36,"2022-01-09","2022-01-09","R4112","no"
"2023-07-12",180,83,"LOT4113_IP_2023-07-12_83","2021-11-18","IP4113","Creame Cheese",640,"H4113",30,"2021-11-19","2021-11-19","R4113","no"
"2023-04-14",72,34,"LOT4114_IP_2023-04-14_34","2023-01-03","IP4114"," Burrata Cheese",314,"H4114",13,"2023-01-02","2023-01-02","R4114","no"
"2023-04-05",102,47,"LOT4115_IP_2023-04-05_47","2023-02-16","IP4115","Cheese Curds Cheese",404,"H4115",18,"2023-02-15","2023-02-15","R4115","no"
"2023-07-27",23,11,"LOT4116_IP_2023-07-27_11","2021-09-09","IP4116","American Cheese",165,"H4116",5,"2021-09-10","2021-09-10","SP1116","no"
"2023-06-22",178,82,"LOT4117_IP_2023-06-22_82","2022-02-17","IP4117","Creame Cheese",633,"H4117",30,"2022-02-18","2022-02-18","R4117","no"
"2023-08-02",7,4,"LOT4118_IP_2023-08-02_4","2021-08-11","IP4118","Blue Cheese",119,"H4118",2,"2021-08-12","2021-08-12","R4118","no"
"2023-05-17",221,102,"LOT4119_IP_2023-05-17_102","2022-08-04","IP4119","Farmer Made Organic Cheese",761,"H4119",37,"2022-08-04","2022-08-04","R4119","no"
"2023-05-03",3,2,"LOT4120_IP_2023-05-03_2","2022-10-09","IP4120","Blue Cheese",107,"H4120",1,"2022-10-08","2022-10-08","R4120","no"
"2023-05-29",181,83,"LOT4121_IP_2023-05-29_83","2022-06-12","IP4121","Creame Cheese",641,"H4121",30,"2022-06-12","2022-06-12","R4121","no"
"2023-07-06",287,132,"LOT4122_IP_2023-07-06_132","2021-12-16","IP4122","Monterey Jack Cheese",960,"H4122",48,"2021-12-17","2021-12-17","R4122","yes"
"2023-04-12",138,64,"LOT4123_IP_2023-04-12_64","2023-01-13","IP4123","Colby Cheese",513,"H4123",23,"2023-01-13","2023-01-13","R4123","no"
"2023-05-19",74,35,"LOT4124_IP_2023-05-19_35","2022-07-27","IP4124"," Burrata Cheese",321,"H4124",13,"2022-07-27","2022-07-27","R4124","no"
"2023-07-08",96,44,"LOT4125_IP_2023-07-08_44","2021-12-07","IP4125","Cheddar Mix Cheese",385,"H4125",17,"2021-12-08","2021-12-08","R4125","no"
"2023-07-15",173,80,"LOT4126_IP_2023-07-15_80","2021-11-06","IP4126","Creame Cheese",617,"H4126",29,"2021-11-06","2021-11-06","R4126","no"
"2023-06-21",160,74,"LOT4127_IP_2023-06-21_74","2022-02-25","IP4127","Cotija Cheese",579,"H4127",27,"2022-02-26","2022-02-26","R4127","no"
"2023-03-28",35,17,"LOT4128_IP_2023-03-28_17","2023-03-23","IP4128","Asiago Cheese",202,"H4128",7,"2023-03-22","2023-03-22","R4128","no"
"2023-05-21",242,112,"LOT4129_IP_2023-05-21_112","2022-07-18","IP4129","Gruyere Cheese",826,"H4129",41,"2022-07-18","2022-07-18","R4129","no"
"2023-04-29",235,108,"LOT4130_IP_2023-04-29_108","2022-10-27","IP4130","Halloumi Cheese",804,"H4130",39,"2022-10-27","2022-10-27","R4130","no"
"2023-07-11",110,51,"LOT4131_IP_2023-07-11_51","2021-11-22","IP4131","Pepper Jack Cheese",428,"H4131",19,"2021-11-23","2021-11-23","R4131","no"
"2023-07-17",205,94,"LOT4132_IP_2023-07-17_94","2021-10-28","IP4132","Gorgonzola Cheese",713,"H4132",34,"2021-10-29","2021-10-29","R4132","no"
"2023-04-18",242,112,"LOT4133_IP_2023-04-18_112","2022-12-17","IP4133","Gruyere Cheese",827,"H4133",41,"2022-12-16","2022-12-16","R4133","no"
"2023-04-21",29,14,"LOT4134_IP_2023-04-21_14","2022-12-04","IP4134","American Cheese",183,"H4134",6,"2022-12-03","2022-12-03","SP1134","no"
"2023-06-06",271,125,"LOT4135_IP_2023-06-06_125","2022-05-03","IP4135","Limburger Cheese",913,"H4135",45,"2022-05-03","2022-05-03","R4135","yes"
"2023-08-02",271,125,"LOT4136_IP_2023-08-02_125","2021-08-13","IP4136","Limburger Cheese",912,"H4136",45,"2021-08-14","2021-08-14","R4136","yes"
"2023-06-15",154,71,"LOT4137_IP_2023-06-15_71","2022-03-22","IP4137","Cotija Cheese",560,"H4137",26,"2022-03-22","2022-03-22","R4137","no"
"2023-04-30",198,91,"LOT4138_IP_2023-04-30_91","2022-10-21","IP4138","Feta Cheese",694,"H4138",33,"2022-10-20","2022-10-20","R4138","no"
"2023-05-07",119,55,"LOT4139_IP_2023-05-07_55","2022-09-19","IP4139","Swiss Cheese",454,"H4139",20,"2022-09-18","2022-09-18","R4139","no"
"2023-06-30",92,43,"LOT4140_IP_2023-06-30_43","2022-01-13","IP4140","Cheddar Mix Cheese",374,"H4140",16,"2022-01-14","2022-01-14","R4140","no"
"2023-07-30",219,101,"LOT4141_IP_2023-07-30_101","2021-08-27","IP4141","Farmer Made Organic Cheese",756,"H4141",37,"2021-08-27","2021-08-27","R4141","no"
"2023-06-27",223,103,"LOT4142_IP_2023-06-27_103","2022-01-26","IP4142","Farmer Made Organic Cheese",769,"H4142",37,"2022-01-27","2022-01-27","R4142","no"
"2023-07-03",91,42,"LOT4143_IP_2023-07-03_42","2021-12-30","IP4143","Cheddar Mix Cheese",372,"H4143",16,"2021-12-30","2021-12-30","R4143","no"
"2023-05-08",265,122,"LOT4144_IP_2023-05-08_122","2022-09-15","IP4144","Jarlsberg Cheese",894,"H4144",44,"2022-09-15","2022-09-15","R4144","no"
"2023-07-14",146,67,"LOT4145_IP_2023-07-14_67","2021-11-09","IP4145","Cold_Pack Cheese",536,"H4145",25,"2021-11-10","2021-11-10","R4145","no"
"2023-05-21",141,65,"LOT4146_IP_2023-05-21_65","2022-07-18","IP4146","Cold_Pack Cheese",520,"H4146",24,"2022-07-17","2022-07-17","R4146","no"
"2023-07-11",277,127,"LOT4147_IP_2023-07-11_127","2021-11-23","IP4147","Limburger Cheese",929,"H4147",46,"2021-11-23","2021-11-23","R4147","yes"
"2023-06-15",181,84,"LOT4148_IP_2023-06-15_84","2022-03-25","IP4148","Creame Cheese",642,"H4148",31,"2022-03-25","2022-03-25","R4148","no"
"2023-04-25",25,12,"LOT4149_IP_2023-04-25_12","2022-11-16","IP4149","American Cheese",171,"H4149",5,"2022-11-15","2022-11-15","SP1149","no"
"2023-04-08",37,17,"LOT4150_IP_2023-04-08_17","2023-01-31","IP4150","Asiago Cheese",208,"H4150",7,"2023-01-31","2023-01-31","R4150","no"
"2023-04-16",123,57,"LOT4151_IP_2023-04-16_57","2022-12-24","IP4151","Swiss Cheese",466,"H4151",21,"2022-12-24","2022-12-24","R4151","no"
"2023-05-22",20,10,"LOT4152_IP_2023-05-22_10","2022-07-10","IP4152","Mozarilla Cheese",156,"H4152",4,"2022-07-10","2022-07-10","R4152","no"
"2023-07-23",122,56,"LOT4153_IP_2023-07-23_56","2021-09-30","IP4153","Swiss Cheese",464,"H4153",21,"2021-10-01","2021-10-01","R4153","no"
"2023-06-26",166,77,"LOT4154_IP_2023-06-26_77","2022-02-01","IP4154","Cottage Cheese",597,"H4154",28,"2022-02-01","2022-02-01","R4154","no"
"2023-06-29",151,70,"LOT4155_IP_2023-06-29_70","2022-01-15","IP4155","Cotija Cheese",552,"H4155",26,"2022-01-16","2022-01-16","R4155","no"
"2023-06-06",193,89,"LOT4156_IP_2023-06-06_89","2022-05-02","IP4156","Emmental Cheese",678,"H4156",32,"2022-05-02","2022-05-02","R4156","no"
"2023-06-08",251,115,"LOT4157_IP_2023-06-08_115","2022-04-26","IP4157","Havati Cheese",851,"H4157",42,"2022-04-26","2022-04-26","R4157","no"
"2023-05-17",190,87,"LOT4158_IP_2023-05-17_87","2022-08-02","IP4158","Emmental Cheese",668,"H4158",32,"2022-08-02","2022-08-02","R4158","no"
"2023-04-21",9,5,"LOT4159_IP_2023-04-21_5","2022-12-04","IP4159","Blue Cheese",125,"H4159",2,"2022-12-04","2022-12-04","R4159","no"
"2023-04-21",222,102,"LOT4160_IP_2023-04-21_102","2022-12-03","IP4160","Farmer Made Organic Cheese",767,"H4160",37,"2022-12-03","2022-12-03","R4160","no"
"2023-07-10",93,43,"LOT4161_IP_2023-07-10_43","2021-11-30","IP4161","Cheddar Mix Cheese",377,"H4161",16,"2021-11-30","2021-11-30","R4161","no"
"2023-05-14",35,17,"LOT4162_IP_2023-05-14_17","2022-08-18","IP4162","Asiago Cheese",202,"H4162",7,"2022-08-18","2022-08-18","R4162","no"
"2023-06-22",80,37,"LOT4163_IP_2023-06-22_37","2022-02-20","IP4163","Camembert Cheese",337,"H4163",14,"2022-02-20","2022-02-20","R4163","no"
"2023-04-22",151,70,"LOT4164_IP_2023-04-22_70","2022-11-28","IP4164","Cotija Cheese",551,"H4164",26,"2022-11-27","2022-11-27","R4164","no"
"2023-06-19",102,47,"LOT4165_IP_2023-06-19_47","2022-03-06","IP4165","Cheese Curds Cheese",403,"H4165",17,"2022-03-06","2022-03-06","R4165","no"
"2023-05-23",231,107,"LOT4166_IP_2023-05-23_107","2022-07-09","IP4166","Halloumi Cheese",793,"H4166",39,"2022-07-08","2022-07-08","R4166","no"
"2023-03-29",223,103,"LOT4167_IP_2023-03-29_103","2023-03-21","IP4167","Farmer Made Organic Cheese",768,"H4167",37,"2023-03-20","2023-03-20","R4167","no"
"2023-04-30",227,104,"LOT4168_IP_2023-04-30_104","2022-10-23","IP4168","Halloumi Cheese",779,"H4168",38,"2022-10-22","2022-10-22","R4168","no"
"2023-05-27",165,76,"LOT4169_IP_2023-05-27_76","2022-06-20","IP4169","Cottage Cheese",593,"H4169",28,"2022-06-20","2022-06-20","R4169","no"
"2023-04-15",12,6,"LOT4170_IP_2023-04-15_6","2022-12-28","IP4170","Mozarilla Cheese",134,"H4170",3,"2022-12-27","2022-12-27","R4170","no"
"2023-06-10",175,81,"LOT4171_IP_2023-06-10_81","2022-04-16","IP4171","Creame Cheese",624,"H4171",30,"2022-04-16","2022-04-16","R4171","no"
"2023-04-22",242,111,"LOT4172_IP_2023-04-22_111","2022-11-27","IP4172","Gruyere Cheese",824,"H4172",40,"2022-11-27","2022-11-27","R4172","no"
"2023-03-30",300,138,"LOT4173_IP_2023-03-30_138","2023-03-13","IP4173","Grated Parmesan Cheese",1000,"H4173",50,"2023-03-12","2023-03-12","R4173","yes"
"2023-06-12",3,2,"LOT4174_IP_2023-06-12_2","2022-04-06","IP4174","Blue Cheese",107,"H4174",1,"2022-04-07","2022-04-07","R4174","no"
"2023-07-28",133,61,"LOT4175_IP_2023-07-28_61","2021-09-05","IP4175","Colby Cheese",497,"H4175",23,"2021-09-05","2021-09-05","R4175","no"
"2023-07-18",12,6,"LOT4176_IP_2023-07-18_6","2021-10-20","IP4176","Blue Cheese",132,"H4176",3,"2021-10-20","2021-10-20","R4176","no"
"2023-05-13",295,136,"LOT4177_IP_2023-05-13_136","2022-08-22","IP4177","Grated Parmesan Cheese",984,"H4177",49,"2022-08-21","2022-08-21","R4177","yes"
"2023-03-27",30,14,"LOT4178_IP_2023-03-27_14","2023-03-27","IP4178","American Cheese",188,"H4178",6,"2023-03-26","2023-03-26","SP1178","no"
"2023-07-29",104,48,"LOT4179_IP_2023-07-29_48","2021-09-03","IP4179","Cheese Curds Cheese",409,"H4179",18,"2021-09-04","2021-09-04","R4179","no"
"2023-06-16",93,43,"LOT4180_IP_2023-06-16_43","2022-03-17","IP4180","Cheddar Mix Cheese",377,"H4180",16,"2022-03-17","2022-03-17","R4180","no"
"2023-04-01",65,30,"LOT4181_IP_2023-04-01_30","2023-03-04","IP4181","Brie Cheese",292,"H4181",11,"2023-03-03","2023-03-03","R4181","no"
"2023-04-29",96,44,"LOT4182_IP_2023-04-29_44","2022-10-24","IP4182","Cheddar Mix Cheese",385,"H4182",17,"2022-10-24","2022-10-24","R4182","no"
"2023-04-11",51,24,"LOT4183_IP_2023-04-11_24","2023-01-16","IP4183","Bocconcini Cheese",251,"H4183",9,"2023-01-16","2023-01-16","R4183","no"
"2023-06-01",155,72,"LOT4184_IP_2023-06-01_72","2022-05-29","IP4184","Cotija Cheese",564,"H4184",26,"2022-05-29","2022-05-29","R4184","no"
"2023-04-07",106,49,"LOT4185_IP_2023-04-07_49","2023-02-06","IP4185","Cheese Curds Cheese",416,"H4185",18,"2023-02-06","2023-02-06","R4185","no"
"2023-05-10",189,87,"LOT4186_IP_2023-05-10_87","2022-09-06","IP4186","Emmental Cheese",666,"H4186",32,"2022-09-05","2022-09-05","R4186","no"
"2023-06-14",86,40,"LOT4187_IP_2023-06-14_40","2022-03-29","IP4187","Camembert Cheese",356,"H4187",15,"2022-03-29","2022-03-29","R4187","no"
"2023-06-16",214,99,"LOT4188_IP_2023-06-16_99","2022-03-19","IP4188","Gorgonzola Cheese",742,"H4188",36,"2022-03-20","2022-03-20","R4188","no"
"2023-06-24",154,71,"LOT4189_IP_2023-06-24_71","2022-02-07","IP4189","Cotija Cheese",562,"H4189",26,"2022-02-08","2022-02-08","R4189","no"
"2023-04-03",178,82,"LOT4190_IP_2023-04-03_82","2023-02-25","IP4190","Creame Cheese",632,"H4190",30,"2023-02-24","2023-02-24","R4190","no"
"2023-08-01",280,129,"LOT4191_IP_2023-08-01_129","2021-08-16","IP4191","Monterey Jack Cheese",941,"H4191",47,"2021-08-17","2021-08-17","R4191","yes"
"2023-04-26",216,99,"LOT4192_IP_2023-04-26_99","2022-11-07","IP4192","Farmer Made Organic Cheese",747,"H4192",36,"2022-11-07","2022-11-07","R4192","no"
"2023-07-15",25,12,"LOT4193_IP_2023-07-15_12","2021-11-02","IP4193","American Cheese",174,"H4193",5,"2021-11-03","2021-11-03","SP1193","no"
"2023-05-23",17,8,"LOT4194_IP_2023-05-23_8","2022-07-09","IP4194","Mozarilla Cheese",147,"H4194",4,"2022-07-09","2022-07-09","R4194","no"
"2023-06-02",75,35,"LOT4195_IP_2023-06-02_35","2022-05-22","IP4195"," Burrata Cheese",324,"H4195",13,"2022-05-22","2022-05-22","R4195","no"
"2023-06-27",52,24,"LOT4196_IP_2023-06-27_24","2022-01-27","IP4196","Bocconcini Cheese",252,"H4196",9,"2022-01-27","2022-01-27","R4196","no"
"2023-06-01",115,53,"LOT4197_IP_2023-06-01_53","2022-05-27","IP4197","Pepper Jack Cheese",444,"H4197",20,"2022-05-27","2022-05-27","R4197","no"
"2023-06-22",134,62,"LOT4198_IP_2023-06-22_62","2022-02-21","IP4198","Colby Cheese",501,"H4198",23,"2022-02-21","2022-02-21","R4198","no"
"2023-08-02",123,57,"LOT4199_IP_2023-08-02_57","2021-08-14","IP4199","Swiss Cheese",466,"H4199",21,"2021-08-15","2021-08-15","R4199","no"
"2023-06-30",176,81,"LOT4200_IP_2023-06-30_81","2022-01-14","IP4200","Creame Cheese",628,"H4200",30,"2022-01-14","2022-01-14","R4200","no"
"2023-06-27",296,136,"LOT4201_IP_2023-06-27_136","2022-01-28","IP4201","Grated Parmesan Cheese",989,"H4201",49,"2022-01-28","2022-01-28","R4201","yes"
"2023-05-31",269,124,"LOT4202_IP_2023-05-31_124","2022-05-31","IP4202","Limburger Cheese",908,"H4202",45,"2022-05-31","2022-05-31","R4202","no"
"2023-08-03",107,49,"LOT4203_IP_2023-08-03_49","2021-08-08","IP4203","Cheese Curds Cheese",419,"H4203",18,"2021-08-09","2021-08-09","R4203","no"
"2023-04-18",41,19,"LOT4204_IP_2023-04-18_19","2022-12-15","IP4204","Asiago Cheese",219,"H4204",7,"2022-12-15","2022-12-15","R4204","no"
"2023-07-11",84,39,"LOT4205_IP_2023-07-11_39","2021-11-25","IP4205","Camembert Cheese",348,"H4205",15,"2021-11-25","2021-11-25","R4205","no"
"2023-07-10",50,24,"LOT4206_IP_2023-07-10_24","2021-11-26","IP4206","Bocconcini Cheese",248,"H4206",9,"2021-11-27","2021-11-27","R4206","no"
"2023-04-25",190,88,"LOT4207_IP_2023-04-25_88","2022-11-15","IP4207","Emmental Cheese",670,"H4207",32,"2022-11-14","2022-11-14","R4207","no"
"2023-07-12",112,52,"LOT4208_IP_2023-07-12_52","2021-11-18","IP4208","Pepper Jack Cheese",433,"H4208",19,"2021-11-19","2021-11-19","R4208","no"
"2023-07-27",174,80,"LOT4209_IP_2023-07-27_80","2021-09-09","IP4209","Creame Cheese",621,"H4209",29,"2021-09-10","2021-09-10","R4209","no"
"2023-03-30",54,25,"LOT4210_IP_2023-03-30_25","2023-03-14","IP4210","Bocconcini Cheese",260,"H4210",10,"2023-03-13","2023-03-13","R4210","no"
"2023-07-26",114,53,"LOT4211_IP_2023-07-26_53","2021-09-17","IP4211","Pepper Jack Cheese",439,"H4211",19,"2021-09-17","2021-09-17","R4211","no"
"2023-06-03",166,76,"LOT4212_IP_2023-06-03_76","2022-05-17","IP4212","Cottage Cheese",595,"H4212",28,"2022-05-17","2022-05-17","R4212","no"
"2023-06-21",215,99,"LOT4213_IP_2023-06-21_99","2022-02-25","IP4213","Farmer Made Organic Cheese",743,"H4213",36,"2022-02-25","2022-02-25","R4213","no"
"2023-06-23",240,110,"LOT4214_IP_2023-06-23_110","2022-02-15","IP4214","Gruyere Cheese",819,"H4214",40,"2022-02-15","2022-02-15","R4214","no"
"2023-04-13",65,30,"LOT4215_IP_2023-04-13_30","2023-01-08","IP4215"," Burrata Cheese",294,"H4215",12,"2023-01-07","2023-01-07","R4215","no"
"2023-04-09",192,89,"LOT4216_IP_2023-04-09_89","2023-01-26","IP4216","Emmental Cheese",675,"H4216",32,"2023-01-25","2023-01-25","R4216","no"
"2023-07-10",289,133,"LOT4217_IP_2023-07-10_133","2021-11-28","IP4217","Monterey Jack Cheese",967,"H4217",48,"2021-11-28","2021-11-28","R4217","yes"
"2023-07-18",81,38,"LOT4218_IP_2023-07-18_38","2021-10-21","IP4218","Camembert Cheese",341,"H4218",14,"2021-10-22","2021-10-22","R4218","no"
"2023-07-11",264,122,"LOT4219_IP_2023-07-11_122","2021-11-21","IP4219","Jarlsberg Cheese",893,"H4219",44,"2021-11-21","2021-11-21","R4219","no"
"2023-05-21",162,75,"LOT4220_IP_2023-05-21_75","2022-07-15","IP4220","Cottage Cheese",584,"H4220",27,"2022-07-14","2022-07-14","R4220","no"
"2023-05-22",166,76,"LOT4221_IP_2023-05-22_76","2022-07-12","IP4221","Cottage Cheese",596,"H4221",28,"2022-07-12","2022-07-12","R4221","no"
"2023-06-18",199,92,"LOT4222_IP_2023-06-18_92","2022-03-11","IP4222","Feta Cheese",695,"H4222",33,"2022-03-12","2022-03-12","R4222","no"
"2023-07-01",178,82,"LOT4223_IP_2023-07-01_82","2022-01-09","IP4223","Creame Cheese",633,"H4223",30,"2022-01-10","2022-01-10","R4223","no"
"2023-07-26",224,103,"LOT4224_IP_2023-07-26_103","2021-09-15","IP4224","Farmer Made Organic Cheese",771,"H4224",38,"2021-09-16","2021-09-16","R4224","no"
"2023-07-25",169,78,"LOT4225_IP_2023-07-25_78","2021-09-21","IP4225","Cottage Cheese",606,"H4225",29,"2021-09-22","2021-09-22","R4225","no"
"2023-06-07",195,90,"LOT4226_IP_2023-06-07_90","2022-04-29","IP4226","Feta Cheese",683,"H4226",33,"2022-04-30","2022-04-30","R4226","no"
"2023-06-13",263,121,"LOT4227_IP_2023-06-13_121","2022-04-03","IP4227","Jarlsberg Cheese",888,"H4227",44,"2022-04-03","2022-04-03","R4227","no"
"2023-06-02",2,1,"LOT4228_IP_2023-06-02_1","2022-05-21","IP4228","Blue Cheese",102,"H4228",1,"2022-05-21","2022-05-21","R4228","no"
"2023-04-07",225,104,"LOT4229_IP_2023-04-07_104","2023-02-06","IP4229","Farmer Made Organic Cheese",774,"H4229",38,"2023-02-05","2023-02-05","R4229","no"
"2023-05-04",219,101,"LOT4230_IP_2023-05-04_101","2022-10-04","IP4230","Farmer Made Organic Cheese",757,"H4230",37,"2022-10-03","2022-10-03","R4230","no"
"2023-07-15",102,47,"LOT4231_IP_2023-07-15_47","2021-11-04","IP4231","Cheese Curds Cheese",403,"H4231",18,"2021-11-05","2021-11-05","R4231","no"
"2023-04-01",85,40,"LOT4232_IP_2023-04-01_40","2023-03-06","IP4232","Camembert Cheese",354,"H4232",15,"2023-03-05","2023-03-05","R4232","no"
"2023-07-21",34,16,"LOT4233_IP_2023-07-21_16","2021-10-07","IP4233","Asiago Cheese",200,"H4233",6,"2021-10-08","2021-10-08","R4233","no"
"2023-07-21",48,22,"LOT4234_IP_2023-07-21_22","2021-10-07","IP4234","Bocconcini Cheese",241,"H4234",9,"2021-10-08","2021-10-08","R4234","no"
"2023-04-04",15,8,"LOT4235_IP_2023-04-04_8","2023-02-19","IP4235","Mozarilla Cheese",143,"H4235",3,"2023-02-18","2023-02-18","R4235","no"
"2023-03-31",271,125,"LOT4236_IP_2023-03-31_125","2023-03-08","IP4236","Limburger Cheese",912,"H4236",45,"2023-03-08","2023-03-08","R4236","yes"
"2023-07-07",85,39,"LOT4237_IP_2023-07-07_39","2021-12-12","IP4237","Camembert Cheese",352,"H4237",15,"2021-12-12","2021-12-12","R4237","no"
"2023-05-19",215,99,"LOT4238_IP_2023-05-19_99","2022-07-26","IP4238","Farmer Made Organic Cheese",743,"H4238",36,"2022-07-26","2022-07-26","R4238","no"
