"Date_of_Harvesting","Harvesting_id","Farmer_Name","Subsequent_ID","Initial_Packing_ID","Item_Name","Quantity","Location_ID","Field_ID","Mobile_ID","Outbreak"
"2022-02-06","H4290","Carnival Cheese","C4290","4290","Cold_Pack Cheese",518,65,21,140,"No"
"2022-11-13","H4291","Ananyas Dream land for Cheese","C4291","4291","Cotija Cheese",566,72,24,156,"No"
"2022-10-06","H4292","Nebraska Cheese Stop","C4292","4292","Havati Cheese",857,116,38,253,"Yes"
"2022-03-28","H4293","Saputo Cheese USA Inc","IPH1293","4293","American Cheese",190,15,5,31,"No"
"2021-11-05","H4294","The Flash Creamery","C4294","4294","Cheese Curds Cheese",405,47,16,102,"No"
"2023-01-14","H4295","Trillium Go Cheese","C4295","4295","Creame Cheese",645,84,28,182,"No"
"2022-01-28","H4296","Twin Oaks Cheese","C4296","4296"," Burrata Cheese",321,35,12,74,"No"
"2022-09-07","H4297","Stonyman Gourmet Farmer","IPH1297","4297","American Cheese",175,12,5,26,"No"
"2022-03-26","H4298","Twin Oaks Cheese","C4298","4298"," Burrata Cheese",300,32,11,68,"No"
"2022-01-19","H4299","Carnival Cheese","C4299","4299","Colby Cheese",494,61,20,132,"No"
"2021-08-08","H4300","The Great Cheese","C4300","4300","Asiago Cheese",220,19,7,41,"No"
"2023-01-12","H4301","International Cheese Market","C4301","4301","Farmer Made Organic Cheese",766,102,34,222,"No"
"2022-05-21","H4302","Nebraska Cheese Stop","C4302","4302","Havati Cheese",843,114,37,248,"Yes"
"2021-11-04","H4303","Item","C4303","4303","Item",974,134,44,291,"Yes"
"2023-01-13","H4304","Asus Blue Cheese","C4304","4304","Halloumi Cheese",793,106,35,231,"No"
"2022-06-12","H4305","waldows Cheese","C4305","4305","Cheddar Mix Cheese",377,43,15,93,"No"
"2022-10-20","H4306","Bielers Cheese","C4306","4306","Mozarilla Cheese",150,9,3,18,"No"
"2022-03-20","H4307","Nebraska Cheese Stop","C4307","4307","Havati Cheese",857,116,38,253,"Yes"
"2022-07-29","H4308","Quit Sausage Cheese","C4308","4308","Feta Cheese",699,92,30,200,"No"
"2022-01-31","H4309","Bielers Cheese","C4309","4309","Mozarilla Cheese",137,7,3,13,"No"
"2022-04-17","H4310","Aditis CheeseCake Place","C4310","4310","Cold_Pack Cheese",528,66,22,143,"No"
"2022-03-13","H4311","Aditis CheeseCake Place","C4311","4311","Cold_Pack Cheese",528,66,22,143,"No"
"2022-06-06","H4312","Anish's Bakery ","C4312","4312","Pepper Jack Cheese",440,53,18,114,"No"
"2022-02-08","H4313","Caputo Brothers Creamery","C4313","4313","Bocconcini Cheese",250,24,8,51,"No"
"2022-10-30","H4314","Ananyas Dream land for Cheese","C4314","4314","Cotija Cheese",574,73,24,159,"No"
"2022-04-05","H4315","Popping Plaza","C4315","4315","Jarlsberg Cheese",895,122,40,265,"Yes"
"2022-03-20","H4316","Welcome Cheese","C4316","4316","Gruyere Cheese",816,110,36,239,"No"
"2021-11-01","H4317","Surigiva Cheese Stop","C4317","4317","Camembert Cheese",339,37,13,80,"No"
"2021-08-22","H4318","Carnival Cheese","C4318","4318","Colby Cheese",508,63,21,137,"No"
"2022-07-25","H4319","International Cheese Market","C4319","4319","Farmer Made Organic Cheese",753,100,33,218,"No"
"2022-10-29","H4320","Saputo Cheese USA Inc","C4320","4320","Asiago Cheese",197,16,6,33,"No"
"2021-09-28","H4321","Nebraska Cheese Stop","C4321","4321","Havati Cheese",858,116,38,253,"Yes"
"2022-02-03","H4322","Ananyas Dream land for Cheese","C4322","4322","Cotija Cheese",558,71,23,153,"No"
"2021-11-22","H4323","Cheese Wheel Plaza","C4323","4323","Creame Cheese",622,81,27,175,"No"
"2022-01-14","H4324","Stellum Cheese Museum","C4324","4324","Gorgonzola Cheese",739,98,32,213,"No"
"2021-08-09","H4325","Surigiva Cheese Stop","C4325","4325","Camembert Cheese",332,36,12,78,"No"
"2023-01-13","H4326","Asus Blue Cheese","C4326","4326","Halloumi Cheese",786,105,35,229,"No"
"2022-05-15","H4327","Item","C4327","4327","Item",975,134,44,292,"Yes"
"2022-10-25","H4328","Popping Plaza","C4328","4328","Jarlsberg Cheese",899,123,40,267,"Yes"
"2022-01-07","H4329","Surigiva Cheese Stop","C4329","4329","Camembert Cheese",339,37,13,80,"No"
"2022-11-18","H4330","Aditis CheeseCake Place","C4330","4330","Cold_Pack Cheese",550,69,23,150,"No"
"2022-04-06","H4331","Cheese Wheel Plaza","C4331","4331","Creame Cheese",617,80,26,173,"No"
"2022-07-23","H4332","Twin Oaks Cheese","C4332","4332"," Burrata Cheese",310,33,11,71,"No"
"2022-07-07","H4333","The Flash Creamery","C4333","4333","Cheese Curds Cheese",394,46,15,99,"No"
"2022-10-06","H4334","Georges Mill Farm Artisan Cheese","C4334","4334","Blue Cheese",119,4,2,7,"No"
"2022-11-29","H4335","Clover Hill Dairy","C4335","4335","Brie Cheese",284,29,10,62,"No"
"2022-08-28","H4336","Anish's Bakery ","C4336","4336","Swiss Cheese",464,56,19,122,"No"
"2023-02-02","H4337","Cheese Wheel Plaza","C4337","4337","Creame Cheese",620,80,26,174,"No"
"2022-04-28","H4338","Anish's Bakery ","C4338","4338","Pepper Jack Cheese",440,53,18,114,"No"
"2021-12-01","H4339","Quit Sausage Cheese","C4339","4339","Feta Cheese",705,93,31,202,"No"
"2022-07-12","H4340","Georges Mill Farm Artisan Cheese","C4340","4340","Blue Cheese",114,3,2,6,"No"
"2022-01-19","H4341","Asus Blue Cheese","C4341","4341","Halloumi Cheese",788,106,35,230,"No"
"2023-01-05","H4342","Carnival Cheese","C4342","4342","Cold_Pack Cheese",520,65,22,140,"No"
"2021-08-24","H4343","Surigiva Cheese Stop","C4343","4343","Camembert Cheese",338,37,13,80,"No"
"2022-03-05","H4344","The Great Cheese","C4344","4344","Bocconcini Cheese",239,22,8,47,"No"
"2023-01-08","H4345","International Cheese Market","C4345","4345","Farmer Made Organic Cheese",761,102,33,221,"No"
"2022-07-15","H4346","Stellum Cheese Museum","C4346","4346","Gorgonzola Cheese",731,97,32,211,"No"
"2022-10-17","H4347","Stellum Cheese Museum","C4347","4347","Gorgonzola Cheese",728,97,32,210,"No"
"2021-09-14","H4348","waldows Cheese","C4348","4348","Camembert Cheese",354,40,13,85,"No"
"2022-06-04","H4349","Saputo Cheese USA Inc","IPH1349","4349","American Cheese",187,14,5,30,"No"
"2022-10-09","H4350","Anish's Bakery ","C4350","4350","Swiss Cheese",465,57,19,122,"No"
"2022-07-12","H4351","Waiter for CHeese","C4351","4351","Emmental Cheese",667,87,29,189,"No"
"2022-01-09","H4352","Georges Mill Farm Artisan Cheese","C4352","4352","Blue Cheese",107,2,1,3,"No"
"2022-07-31","H4353","Aditis CheeseCake Place","C4353","4353","Cold_Pack Cheese",533,67,22,145,"No"
"2021-10-23","H4354","Cheese Lovers","C4354","4354","Monterey Jack Cheese",957,131,43,286,"Yes"
"2022-11-10","H4355","Teetu Farm Cheese","C4355","4355","Colby Cheese",490,60,20,130,"No"
"2022-12-18","H4356","Trillium Go Cheese","C4356","4356","Creame Cheese",635,83,27,179,"No"
"2022-04-23","H4357","Teetu Farm Cheese","C4357","4357","Swiss Cheese",469,57,19,124,"No"
"2021-08-10","H4358","Waiter for CHeese","C4358","4358","Feta Cheese",685,90,30,195,"No"
"2023-02-09","H4359","Asus Blue Cheese","C4359","4359","Halloumi Cheese",796,107,35,232,"No"
"2023-01-31","H4360","Nebraska Cheese Stop","C4360","4360","Havati Cheese",848,115,38,250,"Yes"
"2022-09-11","H4361","Caputo Brothers Creamery","C4361","4361","Brie Cheese",269,27,9,57,"No"
"2021-10-16","H4362","The Flash Creamery","C4362","4362","Cheese Curds Cheese",404,47,16,102,"No"
"2022-08-09","H4363","Quit Sausage Cheese","C4363","4363","Gorgonzola Cheese",717,95,31,206,"No"
"2022-08-22","H4364","waldows Cheese","C4364","4364","Cheddar Mix Cheese",375,43,14,92,"No"
"2021-09-29","H4365","Mary's Dairy Store","C4365","4365","Pepper Jack Cheese",423,50,17,108,"No"
"2023-01-01","H4366","Quit Sausage Cheese","C4366","4366","Feta Cheese",695,92,30,199,"No"
"2022-08-06","H4367","Surigiva Cheese Stop","C4367","4367","Camembert Cheese",339,37,13,80,"No"
"2022-08-26","H4368","Georges Mill Farm Artisan Cheese","C4368","4368","Blue Cheese",110,3,1,4,"No"
"2023-01-01","H4369","Twin Oaks Cheese","C4369","4369"," Burrata Cheese",313,33,11,72,"No"
"2022-08-14","H4370","Bielers Cheese","C4370","4370","Mozarilla Cheese",137,7,3,13,"No"
"2022-02-13","H4371","Welcome Cheese","C4371","4371","Halloumi Cheese",804,108,35,235,"No"
"2021-09-30","H4372","Waiter for CHeese","C4372","4372","Feta Cheese",683,90,30,195,"No"
"2021-11-07","H4373","Stellum Cheese Museum","C4373","4373","Gorgonzola Cheese",727,96,32,209,"No"
"2022-05-01","H4374","Teetu Farm Cheese","C4374","4374","Colby Cheese",487,60,20,129,"No"
"2022-12-18","H4375","Bielers Cheese","C4375","4375","Blue Cheese",128,5,2,10,"No"
"2022-02-13","H4376","Seige at the Cheese","C4376","4376","Limburger Cheese",928,127,41,276,"Yes"
"2021-12-23","H4377","Item","C4377","4377","Item",973,134,44,291,"Yes"
"2023-01-27","H4378","Bielers Cheese","C4378","4378","Blue Cheese",131,6,3,11,"No"
"2022-05-20","H4379","Item","C4379","4379","Item",994,137,45,298,"Yes"
"2021-10-12","H4380","Quit Sausage Cheese","C4380","4380","Feta Cheese",702,93,30,201,"No"
"2022-12-28","H4381","Teetu Farm Cheese","C4381","4381","Swiss Cheese",482,59,20,128,"No"
"2022-12-16","H4382","The Flash Creamery","C4382","4382","Cheese Curds Cheese",397,46,16,100,"No"
"2023-02-11","H4383","Teetu Farm Cheese","C4383","4383","Swiss Cheese",467,57,19,123,"No"
"2022-03-29","H4384","Quit Sausage Cheese","C4384","4384","Feta Cheese",694,91,30,198,"No"
"2022-10-03","H4385","Anish's Bakery ","C4385","4385","Pepper Jack Cheese",447,54,18,116,"No"
"2022-10-07","H4386","Gorilla Pop Dairy","C4386","4386","Havati Cheese",870,118,39,257,"Yes"
"2021-09-24","H4387","Stellum Cheese Museum","C4387","4387","Farmer Made Organic Cheese",743,99,32,215,"No"
"2022-01-05","H4388","Teetu Farm Cheese","C4388","4388","Swiss Cheese",480,59,20,127,"No"
"2022-08-18","H4389","Seige at the Cheese","C4389","4389","Limburger Cheese",925,127,41,275,"Yes"
"2021-10-11","H4390","Carnival Cheese","C4390","4390","Colby Cheese",517,64,21,139,"No"
"2023-01-22","H4391","Seige at the Cheese","C4391","4391","Monterey Jack Cheese",938,129,42,279,"Yes"
"2022-03-18","H4392","Waiter for CHeese","C4392","4392","Emmental Cheese",671,88,29,191,"No"
"2021-12-22","H4393","Stonyman Gourmet Farmer","IPH1393","4393","American Cheese",172,12,5,25,"No"
"2022-12-11","H4394","Cheese Lovers","C4394","4394","Monterey Jack Cheese",956,131,43,286,"Yes"
"2023-02-08","H4395","Anish's Bakery ","C4395","4395","Swiss Cheese",455,55,18,119,"No"
"2022-05-04","H4396","The Great Cheese","C4396","4396","Asiago Cheese",216,19,7,40,"No"
"2023-02-06","H4397","Trillium Go Cheese","C4397","4397","Emmental Cheese",650,85,28,184,"No"
"2022-05-05","H4398","Twin Oaks Cheese","C4398","4398"," Burrata Cheese",307,33,11,70,"No"
"2021-12-11","H4399","Georges Mill Farm Artisan Cheese","C4399","4399","Blue Cheese",103,1,1,2,"No"
"2022-04-30","H4400","Welcome Cheese","C4400","4400","Gruyere Cheese",809,109,36,237,"No"
"2022-05-20","H4401","The Great Cheese","C4401","4401","Bocconcini Cheese",235,22,8,46,"No"
"2022-05-26","H4402","Aditis CheeseCake Place","C4402","4402","Cold_Pack Cheese",541,68,23,148,"No"
"2021-09-29","H4403","Traditional goat cheese pizza","C4403","4403","Cotija Cheese",581,74,25,161,"No"
"2022-01-04","H4404","Twin Oaks Cheese","C4404","4404"," Burrata Cheese",321,35,12,74,"No"
"2023-02-18","H4405","Saputo Cheese USA Inc","C4405","4405","Asiago Cheese",198,16,6,34,"No"
"2022-05-15","H4406","Caputo Brothers Creamery","C4406","4406","Bocconcini Cheese",241,22,8,48,"No"
"2023-01-16","H4407","Nebraska Cheese Stop","C4407","4407","Havati Cheese",858,116,38,253,"Yes"
"2023-01-18","H4408","Traditional goat cheese pizza","C4408","4408","Cottage Cheese",589,76,25,164,"No"
"2022-09-15","H4409","Georges Mill Farm Artisan Cheese","C4409","4409","Blue Cheese",123,5,2,9,"No"
"2022-06-11","H4410","Asus Blue Cheese","C4410","4410","Halloumi Cheese",778,104,34,226,"No"
"2022-04-09","H4411","Surigiva Cheese Stop","C4411","4411","Camembert Cheese",343,38,13,82,"No"
"2022-08-26","H4412","Trillium Go Cheese","C4412","4412","Emmental Cheese",660,86,28,187,"No"
"2023-01-20","H4413","Welcome Cheese","C4413","4413","Gruyere Cheese",816,110,36,239,"No"
"2021-10-23","H4414","Clover Hill Dairy","C4414","4414","Brie Cheese",285,29,10,62,"No"
"2021-08-25","H4415","Anish's Bakery ","C4415","4415","Swiss Cheese",458,55,18,120,"No"
"2021-11-25","H4416","Welcome Cheese","C4416","4416","Gruyere Cheese",818,110,36,240,"No"
"2022-01-02","H4417","Carnival Cheese","C4417","4417","Colby Cheese",510,63,21,137,"No"
"2022-11-30","H4418","Aditis CheeseCake Place","C4418","4418","Cold_Pack Cheese",550,69,23,150,"No"
"2022-11-26","H4419","The Flash Creamery","C4419","4419","Cheese Curds Cheese",399,47,16,100,"No"
"2022-05-27","H4420","Clover Hill Dairy","C4420","4420","Brie Cheese",287,29,10,63,"No"
"2023-02-02","H4421","The Flash Creamery","C4421","4421","Cheddar Mix Cheese",388,45,15,97,"No"
"2021-11-19","H4422","Saputo Cheese USA Inc","IPH1422","4422","American Cheese",185,14,5,29,"No"
"2022-10-22","H4423","Saputo Cheese USA Inc","C4423","4423","Asiago Cheese",200,16,6,34,"No"
"2022-12-22","H4424","Ananyas Dream land for Cheese","C4424","4424","Cotija Cheese",552,70,23,151,"No"
"2022-03-04","H4425","The Great Cheese","C4425","4425","Asiago Cheese",215,18,7,39,"No"
"2021-11-10","H4426","Seige at the Cheese","C4426","4426","Limburger Cheese",929,127,42,276,"Yes"
"2021-08-25","H4427","Teetu Farm Cheese","C4427","4427","Swiss Cheese",470,57,19,124,"No"
"2021-11-15","H4428","Item","C4428","4428","Item",976,134,44,292,"Yes"
"2021-10-18","H4429","Ananyas Dream land for Cheese","C4429","4429","Cotija Cheese",572,73,24,158,"No"
"2021-10-12","H4430","Mary's Dairy Store","C4430","4430","Pepper Jack Cheese",424,50,17,109,"No"
"2021-08-30","H4431","Stellum Cheese Museum","C4431","4431","Gorgonzola Cheese",741,99,32,214,"No"
"2022-05-13","H4432","Quit Sausage Cheese","C4432","4432","Feta Cheese",703,93,30,201,"No"
"2022-06-14","H4433","Waiter for CHeese","C4433","4433","Emmental Cheese",670,88,29,190,"No"
"2022-06-13","H4434","Stonyman Gourmet Farmer","IPH1434","4434","American Cheese",166,11,4,23,"No"
"2023-01-07","H4435","Twin Oaks Cheese","C4435","4435"," Burrata Cheese",304,32,11,69,"No"
"2021-10-14","H4436","Georges Mill Farm Artisan Cheese","C4436","4436","Blue Cheese",112,3,2,5,"No"
"2022-05-25","H4437","Stellum Cheese Museum","C4437","4437","Gorgonzola Cheese",726,96,32,209,"No"
"2022-05-13","H4438","Clover Hill Dairy","C4438","4438","Brie Cheese",272,27,9,58,"No"
"2022-06-03","H4439","Carnival Cheese","C4439","4439","Colby Cheese",495,61,20,132,"No"
"2021-09-27","H4440","Gorilla Pop Dairy","C4440","4440","Jarlsberg Cheese",880,120,39,260,"Yes"
"2021-12-07","H4441","Asus Blue Cheese","C4441","4441","Halloumi Cheese",785,105,34,229,"No"
"2023-01-18","H4442","Seige at the Cheese","C4442","4442","Limburger Cheese",922,126,41,274,"Yes"
"2022-09-16","H4443","Nebraska Cheese Stop","C4443","4443","Gruyere Cheese",836,113,37,246,"Yes"
"2022-05-07","H4444","Georges Mill Farm Artisan Cheese","C4444","4444","Blue Cheese",109,2,1,4,"No"
"2022-05-08","H4445","Clover Hill Dairy","C4445","4445","Brie Cheese",278,28,10,60,"No"
"2022-09-18","H4446","Surigiva Cheese Stop","C4446","4446","Camembert Cheese",332,36,12,78,"No"
"2022-09-01","H4447","Mary's Dairy Store","C4447","4447","Cheese Curds Cheese",416,49,16,106,"No"
"2021-09-21","H4448","Ananyas Dream land for Cheese","C4448","4448","Cotija Cheese",555,70,23,152,"No"
"2022-12-06","H4449","The Flash Creamery","C4449","4449","Cheese Curds Cheese",395,46,15,99,"No"
"2022-06-10","H4450","waldows Cheese","C4450","4450","Cheddar Mix Cheese",379,44,15,94,"No"
"2021-11-25","H4451","Gorilla Pop Dairy","C4451","4451","Havati Cheese",870,118,39,257,"Yes"
"2021-09-02","H4452","Aditis CheeseCake Place","C4452","4452","Cold_Pack Cheese",541,68,23,147,"No"
"2022-03-14","H4453","Popping Plaza","C4453","4453","Jarlsberg Cheese",892,122,40,264,"Yes"
"2022-10-19","H4454","Stonyman Gourmet Farmer","C4454","4454","Mozarilla Cheese",163,11,4,22,"No"
"2021-08-15","H4455","Waiter for CHeese","C4455","4455","Feta Cheese",680,89,29,194,"No"
"2022-01-10","H4456","Aditis CheeseCake Place","C4456","4456","Cold_Pack Cheese",550,69,23,150,"No"
"2022-11-28","H4457","Bielers Cheese","C4457","4457","Mozarilla Cheese",136,6,3,13,"No"
"2022-06-12","H4458","Quit Sausage Cheese","C4458","4458","Feta Cheese",710,94,31,204,"No"
"2022-06-14","H4459","Georges Mill Farm Artisan Cheese","C4459","4459","Blue Cheese",103,2,1,2,"No"
"2022-03-25","H4460","Cheese Wheel Plaza","C4460","4460","Creame Cheese",631,82,27,177,"No"
"2023-01-20","H4461","Nebraska Cheese Stop","C4461","4461","Gruyere Cheese",832,112,37,244,"Yes"
"2022-01-26","H4462","Trillium Go Cheese","C4462","4462","Creame Cheese",637,83,27,179,"No"
"2022-01-21","H4463","The Great Cheese","C4463","4463","Asiago Cheese",218,19,7,40,"No"
"2022-11-03","H4464","Saputo Cheese USA Inc","C4464","4464","Asiago Cheese",202,16,6,35,"No"
"2022-11-17","H4465","Stonyman Gourmet Farmer","IPH1465","4465","American Cheese",175,12,5,26,"No"
"2022-02-24","H4466","Stonyman Gourmet Farmer","IPH1466","4466","American Cheese",178,13,5,27,"No"
"2021-11-03","H4467","Trillium Go Cheese","C4467","4467","Emmental Cheese",655,85,28,185,"No"
"2022-11-06","H4468","Twin Oaks Cheese","C4468","4468"," Burrata Cheese",324,35,12,75,"No"
"2022-12-09","H4469","Twin Oaks Cheese","C4469","4469"," Burrata Cheese",311,33,11,71,"No"
"2022-01-08","H4470","Caputo Brothers Creamery","C4470","4470","Bocconcini Cheese",243,23,8,48,"No"
"2023-01-26","H4471","waldows Cheese","C4471","4471","Cheddar Mix Cheese",363,41,14,88,"No"
"2023-02-07","H4472","Bielers Cheese","C4472","4472","Mozarilla Cheese",145,8,3,16,"No"
"2021-08-02","H4473","Carnival Cheese","C4473","4473","Colby Cheese",497,61,20,133,"No"
"2021-11-14","H4474","Georges Mill Farm Artisan Cheese","C4474","4474","Blue Cheese",105,2,1,3,"No"
"2022-09-20","H4475","waldows Cheese","C4475","4475","Cheddar Mix Cheese",376,43,14,93,"No"
"2022-06-03","H4476","Bielers Cheese","C4476","4476","Blue Cheese",130,6,2,11,"No"
"2023-01-04","H4477","Welcome Cheese","C4477","4477","Halloumi Cheese",804,108,35,235,"No"
"2023-01-01","H4478","Gorilla Pop Dairy","C4478","4478","Havati Cheese",869,118,39,257,"Yes"
"2022-09-16","H4479","Traditional goat cheese pizza","C4479","4479","Cottage Cheese",597,77,25,166,"No"
"2021-09-18","H4480","Saputo Cheese USA Inc","C4480","4480","Asiago Cheese",208,17,6,37,"No"
"2021-08-21","H4481","The Great Cheese","C4481","4481","Asiago Cheese",218,19,7,40,"No"
"2022-02-16","H4482","Georges Mill Farm Artisan Cheese","C4482","4482","Blue Cheese",126,5,2,10,"No"
"2022-11-11","H4483","Caputo Brothers Creamery","C4483","4483","Bocconcini Cheese",253,24,8,52,"No"
"2022-10-23","H4484","Georges Mill Farm Artisan Cheese","C4484","4484","Blue Cheese",121,4,2,8,"No"
"2021-09-08","H4485","Mary's Dairy Store","C4485","4485","Pepper Jack Cheese",434,52,17,112,"No"
"2022-04-13","H4486","Georges Mill Farm Artisan Cheese","C4486","4486","Blue Cheese",109,2,1,4,"No"
"2022-11-16","H4487","Stellum Cheese Museum","C4487","4487","Farmer Made Organic Cheese",743,99,32,215,"No"
"2021-12-03","H4488","Georges Mill Farm Artisan Cheese","C4488","4488","Blue Cheese",126,5,2,10,"No"
"2021-12-24","H4489","Gorilla Pop Dairy","C4489","4489","Jarlsberg Cheese",885,121,39,262,"Yes"
"2022-01-22","H4490","Twin Oaks Cheese","C4490","4490"," Burrata Cheese",315,34,12,72,"No"
"2021-08-29","H4491","Stellum Cheese Museum","C4491","4491","Gorgonzola Cheese",732,97,32,211,"No"
"2022-04-17","H4492","Aditis CheeseCake Place","C4492","4492","Cold_Pack Cheese",524,66,22,142,"No"
"2021-10-03","H4493","waldows Cheese","C4493","4493","Cheddar Mix Cheese",380,44,15,94,"No"
"2021-09-24","H4494","Teetu Farm Cheese","C4494","4494","Swiss Cheese",472,58,19,125,"No"
